28,24693
36,559496
-1,0
-1,0
-1,0
-1,0
-1,0
37,749352
96,148378
-1,0
-1,0
-1,0
-1,0
14,131822
15,116622
-1,0
-1,0
-1,0
-1,0
120,5901
-1,0
-1,0
-1,0
2,711692
11,380224
-1,0
-1,0
297,989302
-1,0
8,49996
