0,02128884
0,5333717
0,5644419
0,4585731
0,5253165
0,5402762
0,6156502
0,5857307
0,3935558
0,5771001
0,5460299
0,5609896
0,5201381
0,4608746
0,0817031
0,6214039
0,5713464
0,4516686
0,4016111
0,3239356
0,3434983
0,1196778
0,2779056
0,4930955
0,1311853
0,5057538
0,5178366
0,4447641
0,5103567
0,006904488
