-0,9607746
-0,9607746
-0,9607746
-0,9607746
-0,9607746
-0,9607746
-0,9607746
-0,9607746
-0,9607746
-0,9607746
-0,7865739
-0,7865739
-0,7865739
-0,7865739
-0,7865739
-0,7865739
-0,7865739
-0,7865739
-0,7865739
-0,7865739
-0,01518867
-0,01518867
-0,01518867
-0,01518867
-0,01518867
-0,01518867
-0,01518867
-0,01518867
-0,01518867
-0,01518867
-0,5288767
-0,5288767
-0,5288767
-0,5288767
-0,5288767
-0,5288767
-0,5288767
-0,5288767
-0,5288767
-0,5288767
-0,4914668
-0,4914668
-0,4914668
-0,4914668
-0,4914668
-0,4914668
-0,4914668
-0,4914668
-0,4914668
-0,4914668
0,4048146
0,4048146
0,4048146
0,4048146
0,4048146
0,4048146
0,4048146
0,4048146
0,4048146
0,4048146
0,02733985
0,02733985
0,02733985
0,02733985
0,02733985
0,02733985
0,02733985
0,02733985
0,02733985
0,02733985
0,4280554
0,4280554
0,4280554
0,4280554
0,4280554
0,4280554
0,4280554
0,4280554
0,4280554
0,4280554
-0,01133514
-0,01133514
-0,01133514
-0,01133514
-0,01133514
-0,01133514
-0,01133514
-0,01133514
-0,01133514
-0,01133514
-0,2544177
-0,2544177
-0,2544177
-0,2544177
-0,2544177
-0,2544177
-0,2544177
-0,2544177
-0,2544177
-0,2544177
-0,415603
-0,415603
-0,415603
-0,415603
-0,415603
-0,415603
-0,415603
-0,415603
-0,415603
-0,415603
0,1073025
0,1073025
0,1073025
0,1073025
0,1073025
0,1073025
0,1073025
0,1073025
0,1073025
0,1073025
-0,2564606
-0,2564606
-0,2564606
-0,2564606
-0,2564606
-0,2564606
-0,2564606
-0,2564606
-0,2564606
-0,2564606
-0,067332
-0,067332
-0,067332
-0,067332
-0,067332
-0,067332
-0,067332
-0,067332
-0,067332
-0,067332
0,7102588
0,7102588
0,7102588
0,7102588
0,7102588
0,7102588
0,7102588
0,7102588
0,7102588
0,7102588
0,550579
0,550579
0,550579
0,550579
0,550579
0,550579
0,550579
0,550579
0,550579
0,550579
0,5330204
0,5330204
0,5330204
0,5330204
0,5330204
0,5330204
0,5330204
0,5330204
0,5330204
0,5330204
0,6015961
0,6015961
0,6015961
0,6015961
0,6015961
0,6015961
0,6015961
0,6015961
0,6015961
0,6015961
0,08580456
0,08580456
0,08580456
0,08580456
0,08580456
0,08580456
0,08580456
0,08580456
0,08580456
0,08580456
-0,0984629
-0,0984629
-0,0984629
-0,0984629
-0,0984629
-0,0984629
-0,0984629
-0,0984629
-0,0984629
-0,0984629
0,6406897
0,6406897
0,6406897
0,6406897
0,6406897
0,6406897
0,6406897
0,6406897
0,6406897
0,6406897
0,4256594
0,4256594
0,4256594
0,4256594
0,4256594
0,4256594
0,4256594
0,4256594
0,4256594
0,4256594
0,6300853
0,6300853
0,6300853
0,6300853
0,6300853
0,6300853
0,6300853
0,6300853
0,6300853
0,6300853
0,5030106
0,5030106
0,5030106
0,5030106
0,5030106
0,5030106
0,5030106
0,5030106
0,5030106
0,5030106
0,0057366
0,0057366
0,0057366
0,0057366
0,0057366
0,0057366
0,0057366
0,0057366
0,0057366
0,0057366
-0,1744859
-0,1744859
-0,1744859
-0,1744859
-0,1744859
-0,1744859
-0,1744859
-0,1744859
-0,1744859
-0,1744859
-0,2490678
-0,2490678
-0,2490678
-0,2490678
-0,2490678
-0,2490678
-0,2490678
-0,2490678
-0,2490678
-0,2490678
-0,1112615
-0,1112615
-0,1112615
-0,1112615
-0,1112615
-0,1112615
-0,1112615
-0,1112615
-0,1112615
-0,1112615
-0,06136978
-0,06136978
-0,06136978
-0,06136978
-0,06136978
-0,06136978
-0,06136978
-0,06136978
-0,06136978
-0,06136978
-0,1549994
-0,1549994
-0,1549994
-0,1549994
-0,1549994
-0,1549994
-0,1549994
-0,1549994
-0,1549994
-0,1549994
-0,1116717
-0,1116717
-0,1116717
-0,1116717
-0,1116717
-0,1116717
-0,1116717
-0,1116717
-0,1116717
-0,1116717
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-0,8359107
-0,8359107
-0,8359107
-0,8359107
-0,8359107
-0,8359107
-0,8359107
-0,8359107
-0,8359107
-0,8359107
-0,4681674
-0,4681674
-0,4681674
-0,4681674
-0,4681674
-0,4681674
-0,4681674
-0,4681674
-0,4681674
-0,4681674
-0,7439137
-0,7439137
-0,7439137
-0,7439137
-0,7439137
-0,7439137
-0,7439137
-0,7439137
-0,7439137
-0,7439137
-0,5781938
-0,5781938
-0,5781938
-0,5781938
-0,5781938
-0,5781938
-0,5781938
-0,5781938
-0,5781938
-0,5781938
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-0,3245478
-0,3245478
-0,3245478
-0,3245478
-0,3245478
-0,3245478
-0,3245478
-0,3245478
-0,3245478
-0,3245478
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-0,4330856
-0,4330856
-0,4330856
-0,4330856
-0,4330856
-0,4330856
-0,4330856
-0,4330856
-0,4330856
-0,4330856
-0,4281037
-0,4281037
-0,4281037
-0,4281037
-0,4281037
-0,4281037
-0,4281037
-0,4281037
-0,4281037
-0,4281037
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-0,9397104
-0,9397104
-0,9397104
-0,9397104
-0,9397104
-0,9397104
-0,9397104
-0,9397104
-0,9397104
-0,9397104
-0,742837
-0,742837
-0,742837
-0,742837
-0,742837
-0,742837
-0,742837
-0,742837
-0,742837
-0,742837
-0,9435685
-0,9435685
-0,9435685
-0,9435685
-0,9435685
-0,9435685
-0,9435685
-0,9435685
-0,9435685
-0,9435685
-0,9449666
-0,9449666
-0,9449666
-0,9449666
-0,9449666
-0,9449666
-0,9449666
-0,9449666
-0,9449666
-0,9449666
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
0,02294028
0,02294028
0,02294028
0,02294028
0,02294028
0,02294028
0,02294028
0,02294028
0,02294028
0,02294028
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-0,8167008
-0,8167008
-0,8167008
-0,8167008
-0,8167008
-0,8167008
-0,8167008
-0,8167008
-0,8167008
-0,8167008
-0,217117
-0,217117
-0,217117
-0,217117
-0,217117
-0,217117
-0,217117
-0,217117
-0,217117
-0,217117
0,1363574
0,1363574
0,1363574
0,1363574
0,1363574
0,1363574
0,1363574
0,1363574
0,1363574
