-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-0,4550661
-0,4550661
-0,4550661
-0,4550661
-0,4550661
-0,4550661
-0,4550661
-0,4550661
-0,4550661
-0,4550661
-0,1319859
-0,1319859
-0,1319859
-0,1319859
-0,1319859
-0,1319859
-0,1319859
-0,1319859
-0,1319859
-0,1319859
-0,1166771
-0,1166771
-0,1166771
-0,1166771
-0,1166771
-0,1166771
-0,1166771
-0,1166771
-0,1166771
-0,1166771
-0,05236289
-0,05236289
-0,05236289
-0,05236289
-0,05236289
-0,05236289
-0,05236289
-0,05236289
-0,05236289
-0,05236289
-0,06097295
-0,06097295
-0,06097295
-0,06097295
-0,06097295
-0,06097295
-0,06097295
-0,06097295
-0,06097295
-0,06097295
0,1108233
0,1108233
0,1108233
0,1108233
0,1108233
0,1108233
0,1108233
0,1108233
0,1108233
0,1108233
0,3691343
0,3691343
0,3691343
0,3691343
0,3691343
0,3691343
0,3691343
0,3691343
0,3691343
0,3691343
0,3541094
0,3541094
0,3541094
0,3541094
0,3541094
0,3541094
0,3541094
0,3541094
0,3541094
0,3541094
-0,1682653
-0,1682653
-0,1682653
-0,1682653
-0,1682653
-0,1682653
-0,1682653
-0,1682653
-0,1682653
-0,1682653
0,6746023
0,6746023
0,6746023
0,6746023
0,6746023
0,6746023
0,6746023
0,6746023
0,6746023
0,6746023
0,8124488
0,8124488
0,8124488
0,8124488
0,8124488
0,8124488
0,8124488
0,8124488
0,8124488
0,8124488
-0,4025514
-0,4025514
-0,4025514
-0,4025514
-0,4025514
-0,4025514
-0,4025514
-0,4025514
-0,4025514
-0,4025514
-0,04397846
-0,04397846
-0,04397846
-0,04397846
-0,04397846
-0,04397846
-0,04397846
-0,04397846
-0,04397846
-0,04397846
-0,1915372
-0,1915372
-0,1915372
-0,1915372
-0,1915372
-0,1915372
-0,1915372
-0,1915372
-0,1915372
-0,1915372
-0,2622613
-0,2622613
-0,2622613
-0,2622613
-0,2622613
-0,2622613
-0,2622613
-0,2622613
-0,2622613
-0,2622613
-0,02858246
-0,02858246
-0,02858246
-0,02858246
-0,02858246
-0,02858246
-0,02858246
-0,02858246
-0,02858246
-0,02858246
-0,1166153
-0,1166153
-0,1166153
-0,1166153
-0,1166153
-0,1166153
-0,1166153
-0,1166153
-0,1166153
-0,1166153
-0,02262747
-0,02262747
-0,02262747
-0,02262747
-0,02262747
-0,02262747
-0,02262747
-0,02262747
-0,02262747
-0,02262747
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-0,1385317
-0,1385317
-0,1385317
-0,1385317
-0,1385317
-0,1385317
-0,1385317
-0,1385317
-0,1385317
-0,1385317
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-0,4930215
-0,4930215
-0,4930215
-0,4930215
-0,4930215
-0,4930215
-0,4930215
-0,4930215
-0,4930215
-0,4930215
-0,6794059
-0,6794059
-0,6794059
-0,6794059
-0,6794059
-0,6794059
-0,6794059
-0,6794059
-0,6794059
-0,6794059
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-0,7493718
-0,7493718
-0,7493718
-0,7493718
-0,7493718
-0,7493718
-0,7493718
-0,7493718
-0,7493718
-0,7493718
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-0,3444526
-0,3444526
-0,3444526
-0,3444526
-0,3444526
-0,3444526
-0,3444526
-0,3444526
-0,3444526
-0,3444526
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-0,6637763
-0,6637763
-0,6637763
-0,6637763
-0,6637763
-0,6637763
-0,6637763
-0,6637763
-0,6637763
-0,6637763
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-0,7791924
-0,7791924
-0,7791924
-0,7791924
-0,7791924
-0,7791924
-0,7791924
-0,7791924
-0,7791924
-0,7791924
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-0,5095317
-0,5095317
-0,5095317
-0,5095317
-0,5095317
-0,5095317
-0,5095317
-0,5095317
-0,5095317
-0,5095317
-0,7676704
-0,7676704
-0,7676704
-0,7676704
-0,7676704
-0,7676704
-0,7676704
-0,7676704
-0,7676704
-0,7676704
-0,6350392
-0,6350392
-0,6350392
-0,6350392
-0,6350392
-0,6350392
-0,6350392
