0,06679764
0,2868369
0,2102161
0,2534381
0,3300589
0,1257367
0,08840864
0,2062868
0,2239686
0,2082515
0,302554
0,237721
0,2770137
0,3064833
0,2730845
0,3202358
0,1414538
0,1925344
